date,amount,type,fraud,hour,day_of_week,amount_zscore,rolling_avg_amount,dr_cr_ratio,is_night,bayesian_fraud_prob
2023-08-14 23:00:00,7018.71734571356,0,0.0,23,0,2.841777960499072,25274.76170861523,0.1,1.0,0.044973541304340454
2023-07-09 12:00:00,16372.337637648165,0,0.0,12,6,0.4369708076274629,27254.631143625254,0.1,0.0,0.5079250257988273
2023-05-10 12:00:00,12469.022472190934,1,0.0,12,2,1.445518437277481,28463.15134982892,0.2,0.0,0.5248721778733239
2023-10-26 06:00:00,7919.52791989977,1,0.0,6,3,-2.114544181092296,28758.0662161471,0.2,0.0,0.46507129180302015
2023-11-05 08:00:00,1857.7031407085276,1,0.0,8,6,-0.8224046448538538,9126.408499780942,0.3,0.0,0.4867165868852898
2023-05-13 02:00:00,9306.36478685785,1,0.0,2,5,-1.9539978925512,9584.932819468007,0.4,1.0,0.03295470411885793
2023-04-04 23:00:00,935.201653468527,1,0.0,23,1,2.527540321586107,6495.864872586911,0.5,1.0,0.044024895414787754
2023-02-18 02:00:00,2089.6922595647875,0,0.0,2,5,0.5971204091274203,4421.9874542604,0.5,1.0,0.0387295902110538
2023-07-07 11:00:00,1439.3611931226278,0,0.0,11,4,0.7714714877132256,3125.7711494710966,0.5,0.0,0.5135546516568557
2023-09-20 07:00:00,3370.4825704682435,0,0.0,7,2,1.7613197951772355,3428.0155954742745,0.5,0.0,0.5301565064153418
2023-09-16 05:00:00,95988.90107943126,1,0.0,5,5,3.8525844866862524,20764.771446123228,0.6,0.0,0.564649092266924
2023-03-10 16:00:00,181.10957070387275,1,0.0,16,4,-0.7902617681984296,20615.485092742034,0.7,0.0,0.4872572576591694
2023-08-19 19:00:00,8344.770093959429,0,0.0,19,5,-1.9575297720417348,21863.98990851411,0.6,0.0,0.46768928137538973
2023-06-24 23:00:00,265.3172270379437,1,0.0,23,5,-1.388770305120353,21627.017878615305,0.6,1.0,0.03412754108112847
2023-12-18 21:00:00,1468.6548624844654,0,0.0,21,0,-1.227038532075553,21251.03549570865,0.5,0.0,0.4799173416899643
2023-04-17 13:00:00,15266.648560668478,1,0.0,13,0,0.37472542234461004,5105.467575719045,0.5,0.0,0.506876850296821
2023-08-22 00:00:00,3282.695060040861,0,0.0,0,1,-0.9527575939181686,5727.137292517281,0.4,1.0,0.03507181397298543
2023-01-05 02:00:00,591.9267138840138,0,0.0,2,3,-2.1037654096821727,4175.264020446816,0.4,1.0,0.032653310681118035
2023-04-02 16:00:00,1019.4763948676778,0,0.0,16,6,-1.5702773022853957,4326.8487506168785,0.4,0.0,0.47416281558393936
2023-05-04 09:00:00,8261.790605942606,0,0.0,9,3,-1.2337253149805807,5684.355884282233,0.4,0.0,0.47980510763533724
2023-07-27 05:00:00,996.7002296904229,0,0.0,5,3,2.4435573760113836,2831.210387947727,0.3,0.0,0.5415172732268663
2023-07-04 17:00:00,4124.449702326875,0,0.0,17,1,0.4538599405991087,3000.617906066632,0.2,0.0,0.508209403023638
2023-04-30 13:00:00,3191.855728965436,1,0.0,13,6,2.4043790654559904,3519.0103046011413,0.3,0.0,0.5408672343887698
2023-02-09 20:00:00,1121.6986628672037,0,0.0,20,3,-0.5984569262264823,3538.2816871728296,0.2,0.0,0.490484905932999
2023-12-15 00:00:00,74303.70790638044,0,1.0,0,4,3.6448136096785744,16747.061796683614,0.2,1.0,0.04751804332247141
2023-08-26 11:00:00,7714.666477573673,1,0.0,11,5,0.8612282957825375,18090.35260470641,0.2,0.0,0.5150640781079299
2023-10-17 08:00:00,142.92015533388408,1,0.0,8,1,-0.9598330408933226,17294.2639874591,0.3,0.0,0.4844057633835797
2023-07-07 05:00:00,3942.9382463078823,0,0.0,5,4,-0.8017073962182377,17444.69662345296,0.3,0.0,0.4870647243678893
2023-07-24 15:00:00,1104.6902996378526,0,0.0,15,0,-1.2368181320515643,17441.9014515526,0.3,0.0,0.4797531979380322
2023-06-16 03:00:00,10706.967772364662,0,0.0,3,4,-1.203914028288256,4722.630154676041,0.3,1.0,0.03452358241909714
2023-09-08 15:00:00,907.97685877958,0,0.0,15,4,-1.151384469660714,3360.9396701606543,0.3,0.0,0.48118747105204085
2023-02-20 18:00:00,2509.641862793974,1,0.0,18,0,-0.7224754476801345,3834.705466273219,0.4,0.0,0.48839770293866913
2023-07-07 08:00:00,6358.074878606524,0,0.0,8,4,0.2939939015688721,4315.657248268676,0.3,0.0,0.5055171830500569
2023-07-17 07:00:00,10923.074870994928,0,0.0,7,0,-1.918891887085508,6279.407568126902,0.3,0.0,0.468334145879577
2023-07-09 19:00:00,492.5300083502418,1,0.0,19,6,-1.3755348086861614,4237.191590282027,0.4,0.0,0.4774260483995601
2023-12-02 10:00:00,1804.877761365554,0,0.0,10,5,0.5363057372345486,4417.6767012038645,0.3,0.0,0.5095974384820513
2023-05-24 14:00:00,1462.0312768257581,0,0.0,14,2,-1.6728806629236304,4207.269102279001,0.2,0.0,0.4724455074928588
2023-02-13 13:00:00,1118.7934995801331,0,0.0,13,0,-0.8481329221414443,3159.693326677254,0.2,0.0,0.48628386647512145
2023-10-15 05:00:00,42115.9311591377,1,0.0,5,6,3.469852290651767,9398.610379285328,0.3,0.0,0.5584184317985603
2023-03-12 13:00:00,5472.400056888197,0,0.0,13,6,-1.362251256692288,10395.784205042166,0.3,0.0,0.47764880376852203
2023-05-24 04:00:00,449.7419925724224,1,0.0,4,2,-2.3121368046603847,10120.194149990582,0.4,0.0,0.4617829597741486
2023-09-03 15:00:00,11811.074893437853,0,0.0,15,6,0.1851370627531191,12193.943222040976,0.3,0.0,0.5036835580513103
2023-05-20 18:00:00,71914.57933306864,0,0.0,18,5,3.5742283846989586,26353.157603795564,0.3,0.0,0.5601218981301159
2023-01-10 09:00:00,14026.418846876786,1,0.0,9,1,0.49445154812713743,20735.752616688325,0.4,0.0,0.5088928306588251
2023-07-23 21:00:00,305.19320988176315,1,0.0,21,6,0.4130204301243575,19703.407889951894,0.4,0.0,0.507521732756545
2023-10-20 14:00:00,1441.8018436743018,1,0.0,14,4,-1.7430171270492547,19896.601618366134,0.5,0.0,0.47127245757696107
2023-08-22 08:00:00,19937.680719357915,1,0.0,8,1,0.9145436987817899,21523.955729578975,0.6,0.0,0.5159603874972364
2023-11-30 04:00:00,1031.2178914204003,1,0.0,4,3,-0.4647665301107767,7349.942415601709,0.7,0.0,0.49273573757908823
2023-11-17 03:00:00,5800.672523959398,0,0.0,3,4,-1.413749047645101,5703.226630335812,0.6,1.0,0.034074504889776064
2023-07-13 10:00:00,9527.62812092674,0,0.0,10,3,0.3548975440192761,7547.938541317687,0.6,0.0,0.506542931460226
2023-11-16 23:00:00,742.1892708390843,1,0.0,23,3,-1.0972028140800465,7408.272311195256,0.6,1.0,0.034755073985438825
2023-12-09 00:00:00,2726.3308301254565,0,0.0,0,5,-0.3915996760683406,3966.051101941683,0.6,1.0,0.03634024911233926
2023-11-02 19:00:00,100.0,1,0.0,19,3,-2.3402310148366943,3781.355439233637,0.7,0.0,0.46131601372707565
2023-04-02 21:00:00,641.2494494958235,1,0.0,21,6,-0.5851792629323731,2752.5788097909026,0.7,0.0,0.4907084142347896
2023-02-14 13:00:00,2040.9032795067526,0,0.0,13,1,-0.9005022398821967,1250.7149470073336,0.6,0.0,0.48540322136842134
2023-05-24 12:00:00,458.66735339554856,0,0.0,12,2,0.522348138407168,1192.8758270889546,0.5,0.0,0.5093624739175864
2023-02-14 04:00:00,34496.63133876378,1,0.0,4,1,-0.4982784811356282,7548.915339399522,0.5,0.0,0.49217145301295395
2023-04-07 23:00:00,348.9009018610253,0,0.0,23,4,-0.6973455944365805,7594.952175131633,0.4,1.0,0.0356415747389089
2023-05-23 12:00:00,1540.609305307039,1,0.0,12,1,-0.529924163658721,7776.370595330138,0.5,0.0,0.49163863562921306
2023-01-13 13:00:00,3626.8176631292754,0,0.0,13,4,0.2887303095848205,8095.908943460706,0.5,0.0,0.505428527759574
2023-01-26 06:00:00,25897.712766107954,1,0.0,6,3,1.2821837069107318,13181.465712203466,0.5,0.0,0.5221339915422988
2023-05-13 02:00:00,345.91973667887686,0,0.0,2,5,-0.11275870540765781,6351.174049056396,0.5,1.0,0.03699364453920878
2023-01-30 03:00:00,17064.33050013908,1,0.0,3,0,1.3616253730828045,9693.79154736858,0.5,1.0,0.04072181518901109
2023-08-01 00:00:00,3027.0674499021666,0,0.0,0,1,0.9411753376893828,9993.636264321225,0.4,1.0,0.039609923491236335
2023-01-08 22:00:00,683.8489250573812,0,0.0,22,6,-0.9637685386176807,9403.775992102268,0.4,1.0,0.035047530810020606
2023-02-10 20:00:00,5961.96385343895,0,0.0,20,4,-0.08004906363793704,5417.056547407381,0.4,0.0,0.4992159913972261
2023-05-04 23:00:00,4018.200896927214,1,0.0,23,3,0.8561199154856742,6150.344458265542,0.4,1.0,0.039389855783926155
2023-09-12 06:00:00,1211.5728666535579,1,0.0,6,1,3.3943285232765192,2981.256635811048,0.5,0.0,0.5571839180924585
2023-02-19 08:00:00,3309.998871667264,0,0.0,8,6,1.1802891692151527,3037.8510750282353,0.4,0.0,0.5204242650051525
2023-05-19 15:00:00,1672.4244259565792,0,0.0,15,4,-0.7318076026927732,3234.3624929299926,0.4,0.0,0.48824068052635944
2023-05-22 10:00:00,3534.3193643296754,0,0.0,10,0,-1.2558249593872046,2749.1064977421947,0.3,0.0,0.4794342102617619
2023-12-13 15:00:00,8048.137778448961,1,0.0,15,2,-0.046588832602982036,3554.4216848854385,0.4,0.0,0.49977970731011934
2023-03-17 16:00:00,32177.580273132236,1,0.0,16,4,2.1849578135993277,9751.552350498736,0.4,0.0,0.5372209897206855
2023-09-01 22:00:00,465.57665323283004,0,0.0,22,4,-0.5271499575584542,9179.951888171388,0.4,1.0,0.03602823194149613
2023-10-07 13:00:00,73097.5450688445,0,0.0,13,5,4.118786622776994,23466.66505571252,0.4,0.0,0.5689561729901442
2023-01-24 17:00:00,159.47199082894838,0,0.0,17,1,0.5965973486729669,22789.162749216965,0.4,0.0,0.5106122860867337
2023-08-15 18:00:00,2373.9781172264807,0,0.0,18,1,-0.7142114332119149,21655.6600334147,0.3,0.0,0.488536757268104
2023-03-20 23:00:00,7204.605906596107,0,0.0,23,0,1.1921741173208968,16660.99423042527,0.2,1.0,0.04026883779534436
2023-04-24 21:00:00,4543.658491253749,1,0.0,21,0,-0.4565143683774622,17476.335305876502,0.3,0.0,0.4928746967418642
2023-06-10 23:00:00,1171.3951113051698,0,0.0,23,5,-0.887725609077133,3093.2996086204134,0.3,1.0,0.03521570181222951
2023-11-07 15:00:00,2181.6060930705057,1,0.0,15,1,-0.49848842395591236,3494.8093574753857,0.4,0.0,0.4921679180732978
2023-06-17 06:00:00,1422.9658482986845,0,0.0,6,5,0.2935341018706794,3303.5047191629546,0.3,0.0,0.5055094386206136
2023-03-12 06:00:00,1231.4564635785114,0,0.0,6,6,-1.8412938875478235,2110.6371087608177,0.2,0.0,0.46962997507012666
2023-05-06 09:00:00,10661.59323272234,1,0.0,9,5,-0.7916392195904927,3334.4169829017064,0.3,0.0,0.4872340863187268
2023-11-22 06:00:00,5092.495319213516,1,0.0,6,2,2.1169196039332214,4118.186052842158,0.4,0.0,0.5360884978775746
2023-01-07 10:00:00,1054.3034670987838,1,0.0,10,5,-1.521379161449548,3891.680096746698,0.5,0.0,0.47498173682266975
2023-02-28 17:00:00,11491.924073189422,0,0.0,17,1,0.34160162832737145,5906.363462992212,0.5,0.0,0.5063190093300893
2023-02-02 16:00:00,4726.542687338707,0,0.0,16,3,-0.06577051557976507,6604.90075894714,0.5,0.0,0.49945654647722093
2023-12-04 08:00:00,10089.93002519246,1,0.0,8,0,0.08503008676668447,6490.882382296787,0.5,0.0,0.5019971271081489
2023-11-12 00:00:00,7665.179911768293,0,0.0,0,6,0.29202978387232414,7005.919139122716,0.5,1.0,0.037970497763824204
2023-11-02 23:00:00,859.634658780898,0,0.0,23,3,-1.2641484921105184,6967.316458290214,0.4,1.0,0.03439384533549244
2023-10-28 06:00:00,1286.561506440042,0,0.0,6,5,-0.3481501352517613,4924.802855203905,0.4,0.0,0.4946996743376823
2023-08-22 04:00:00,9144.797411778023,0,0.0,4,1,-0.24995536462632167,5809.010784797734,0.4,0.0,0.49635367517126794
2023-08-30 17:00:00,7446.916984580048,1,0.0,17,2,0.32681596075522124,5279.9987984059935,0.4,0.0,0.5060699910972802
2023-04-27 22:00:00,2888.9477343821914,0,0.0,22,3,-1.6207865156918404,4324.448503016361,0.3,1.0,0.03363924697108813
2023-01-23 09:00:00,3554.576030123701,0,0.0,9,0,-0.1609034172062681,4865.196430223613,0.2,0.0,0.4978538396097495
2023-09-07 10:00:00,20261.895733414654,0,0.0,10,3,-0.23344306249419466,8661.133308172213,0.2,0.0,0.49663183060329025
2023-03-18 17:00:00,1227.3871452509059,0,0.0,17,5,-1.0479216433751082,7075.644247789585,0.2,0.0,0.48292536513094786
2023-12-30 04:00:00,6772.638822744877,0,1.0,4,5,-0.9339338021381,6941.7873691913055,0.1,0.0,0.484841142435951
2023-10-18 11:00:00,2201.096713674531,0,0.0,11,2,-1.4067121984966913,6805.098722418652,0.1,0.0,0.4769033074060258
2023-08-23 09:00:00,2150.5484791289614,0,0.0,9,2,0.6499428353399643,6523.891841226131,0.1,0.0,0.5115100521778501
2023-05-03 22:00:00,15493.336046574172,1,0.0,22,2,-0.10657689051070884,5567.995299274074,0.2,1.0,0.03700830835287967
2023-11-30 00:00:00,10281.737307166126,0,0.0,0,3,2.044165088430601,7382.308548093589,0.2,1.0,0.04261500031100272
2023-07-19 04:00:00,10099.734890312657,0,0.0,4,2,2.9175938181816283,8045.007465843618,0.1,0.0,0.5493558501923144
2023-04-09 16:00:00,21125.121648792014,1,0.0,16,6,0.9685527611522483,11829.707776066847,0.2,0.0,0.516868123499849
2023-10-05 07:00:00,3076.3704705971804,1,1.0,7,3,-1.5962398466534269,12013.179531779117,0.3,0.0,0.4737281361517641
2023-12-07 13:00:00,8291.029755011645,0,0.0,13,3,-0.2984320712962485,10574.77077215056,0.3,0.0,0.495537100722916
2023-07-07 07:00:00,1871.6952783150934,0,0.0,7,4,0.48315485339849756,8891.267273295865,0.3,0.0,0.5087026390780477
2023-09-08 02:00:00,4847.650961333444,0,0.0,2,4,-0.5388963393468824,7841.674617789338,0.3,1.0,0.03600136413039102
2023-10-03 14:00:00,2452.309269156412,1,0.0,14,1,-2.1330700164005276,4107.355259537944,0.4,0.0,0.46476268197730247
2023-09-04 15:00:00,3447.8080058981204,1,0.0,15,0,-0.20007373073819557,4183.060079725397,0.5,0.0,0.49719396328237
2023-02-05 13:00:00,7278.903692458268,1,0.0,13,6,1.0974091246166071,3981.063652657467,0.5,0.0,0.519032792268058
2023-06-22 18:00:00,873.6405099102525,0,0.0,18,3,0.41016087113211225,3779.5598495769204,0.5,0.0,0.5074735800483865
2023-06-07 01:00:00,68773.99092240597,1,0.0,1,2,2.8261813620274063,16566.594189478416,0.6,1.0,0.04492584729960673
2023-01-24 22:00:00,659.1650298107055,0,0.0,22,1,-0.07581394375522832,16207.955011816906,0.5,1.0,0.03708139685447067
2023-02-17 20:00:00,482.37271401129516,0,0.0,20,4,-1.3297888058448561,15614.368112088063,0.4,0.0,0.47819326012457575
2023-09-20 05:00:00,16935.483416444542,0,0.0,5,2,-0.28346938478924555,17543.70426679677,0.4,0.0,0.4957891368164335
2023-09-27 01:00:00,9774.126702300437,1,0.0,1,2,1.4646113019781144,19325.506834779833,0.5,1.0,0.04100037214572455
2023-11-09 21:00:00,7602.099404622662,0,0.0,21,3,-0.7482671059786983,7092.857165984699,0.5,0.0,0.48796374673408266
2023-07-19 01:00:00,7650.43864120524,1,0.0,1,2,-0.6922040376273534,8489.358433497238,0.5,1.0,0.03565317296542499
2023-06-10 14:00:00,2926.697229328943,0,0.0,14,5,-6.994285818879845,8977.35845091546,0.4,0.0,0.38726657812427573
2023-04-14 19:00:00,775.9735563788822,0,0.0,19,4,0.8599937142379954,5745.868266073837,0.3,0.0,0.5150433203744901
2023-05-11 04:00:00,3339.935710027027,0,0.0,4,3,0.5523784652468816,4459.373443085633,0.3,0.0,0.5098679977700687
2023-08-26 03:00:00,1079.5045153171825,0,0.0,3,5,-0.17883179284829226,3154.5312979363143,0.2,1.0,0.0368373993434013
2023-05-08 03:00:00,12870.325609153037,1,0.0,3,0,0.9787962084504249,4197.059815456227,0.3,1.0,0.039707777858194834
2023-01-01 04:00:00,2390.87318541286,0,0.0,4,6,-1.5789220987668908,4090.8511155974456,0.3,0.0,0.4740180695830151
2023-08-06 14:00:00,864.1567749320798,1,1.0,14,6,-0.5736082206593799,4109.887502193462,0.4,0.0,0.49090320129470066
2023-08-10 11:00:00,1840.7368594327559,1,0.0,11,3,-0.7770465028510107,3810.4025350724414,0.4,0.0,0.48747956980656143
2023-07-22 21:00:00,5538.046949604859,1,0.0,21,5,-1.8600632962743802,4699.535436159754,0.5,0.0,0.4693164528862556
2023-02-06 12:00:00,1279.7412279278228,0,0.0,12,0,-0.48801346293929404,2385.0624965270363,0.4,0.0,0.492344293794702
2023-10-20 19:00:00,868.414735697396,0,0.0,19,4,1.355567994388912,2077.80021987046,0.4,0.0,0.523364617332214
2023-06-22 14:00:00,4296.391731646204,0,0.0,14,3,-2.790373537349473,2765.058791716913,0.4,0.0,0.45385650856216214
2023-10-18 06:00:00,4304.644593015832,1,0.0,6,2,-0.8052938827287432,3258.148322122495,0.5,0.0,0.487004395886765
2023-10-22 23:00:00,1393.515872085077,1,0.0,23,6,-1.3318541450980195,2429.519512264982,0.6,1.0,0.034248812803085414
2023-11-29 19:00:00,1470.624679537448,0,0.0,19,2,-1.1893433430668432,2468.9393220134907,0.5,0.0,0.48055012109113726
2023-10-11 07:00:00,4222.045081186895,1,0.0,7,2,1.4266570087035384,3136.975729518324,0.6,0.0,0.5245561445936083
2023-07-06 01:00:00,339.6356711876913,0,0.0,1,3,-0.5862580560996654,2347.355533400179,0.5,1.0,0.035893306946817
2023-01-27 11:00:00,360.97342419519146,1,0.0,11,4,-0.5886754157102783,1556.024764701451,0.5,0.0,0.49064956123400216
2023-03-12 13:00:00,1014.6851721311438,0,0.0,13,6,0.2594634699259093,1482.1205770649826,0.4,0.0,0.504935569653937
2023-07-18 00:00:00,2164.2502431239513,1,0.0,0,1,-1.5775345373222818,1620.979480562493,0.5,1.0,0.03372954056291589
2023-12-13 07:00:00,4752.192399803558,0,0.0,7,2,-0.2626447686606606,1726.7865795109742,0.5,0.0,0.49613992139920887
2023-02-04 14:00:00,27256.146258364985,1,0.0,14,5,1.0577351155983636,7108.965568686485,0.6,0.0,0.51836646770724
2023-08-04 17:00:00,10791.234193563709,1,0.0,17,4,0.36649448719369737,9197.07241420744,0.6,0.0,0.5067382357489888
2023-12-13 04:00:00,2345.120827301892,1,0.0,4,2,6.63892965665026,9460.70323720238,0.6,0.0,0.6084261669839449
2023-09-05 21:00:00,2897.129470914088,0,0.0,21,1,0.41813859290634203,9606.132219844272,0.6,0.0,0.5076079177895798
2023-04-29 06:00:00,662.6228356948988,0,0.0,6,5,-0.7280137800715356,8791.021522796396,0.5,0.0,0.4883045145717512
2023-02-17 22:00:00,2899.3164926681907,0,0.0,22,4,0.7086619819396462,3919.034471738755,0.5,1.0,0.03901213570039801
2023-11-12 00:00:00,1933.3548587097184,0,0.0,0,6,-1.4925520524803508,2148.706874668952,0.4,1.0,0.033907927066788364
2023-03-22 11:00:00,4837.134797866477,0,0.0,11,2,-3.0294623728221186,2645.6461544460294,0.4,0.0,0.4499129739997154
2023-03-11 08:00:00,861.91235113115,1,0.0,8,5,-1.3810123677048063,2237.7792799865974,0.4,0.0,0.47733419973096985
2023-02-15 01:00:00,6496.5059900289125,0,0.0,1,2,-0.5092603175137264,3406.762339688594,0.4,1.0,0.036069203502125606
2023-01-22 08:00:00,29706.120158469825,0,0.0,8,6,1.3873438197871477,8767.108571646912,0.3,0.0,0.523897289614476
2023-11-22 05:00:00,2532.240536360818,0,0.0,5,2,-0.1177336610961347,8885.810941090438,0.2,0.0,0.49858111289824414
2023-08-07 05:00:00,5445.623748393272,0,0.0,5,0,1.5292452208169003,9009.061747736838,0.1,0.0,0.5262745160497506
2023-01-24 07:00:00,8393.526118969197,1,0.0,7,1,0.016943605936337827,10514.825788469914,0.2,0.0,0.5008500634700956
2023-06-03 00:00:00,1632.992160313693,0,0.0,0,5,-0.4346384431816887,9542.334529060226,0.2,1.0,0.03624078612724719
2023-11-05 12:00:00,4171.949546619256,1,0.0,12,6,-2.57185141840127,4435.18499152701,0.3,0.0,0.4574723444380049
2023-05-20 07:00:00,3037.7992495686344,0,0.0,7,5,-3.0087519764664035,4537.449408912222,0.3,0.0,0.45025402517854474
2023-06-19 14:00:00,3451.3272556425327,1,0.0,14,0,-0.21245906897914915,4138.595106925952,0.4,0.0,0.49698532033958126
2023-01-25 04:00:00,934.9427750090335,1,0.0,4,2,-0.6140104606840817,2646.344819312812,0.4,0.0,0.4902230981500464
2023-10-19 20:00:00,3092.593262305331,0,0.0,20,3,0.7908825944423863,2936.16558543484,0.4,0.0,0.51388113431911
2023-12-05 18:00:00,6291.768286832227,1,0.0,18,1,-1.2731538214970402,3362.8184623266593,0.5,0.0,0.47914341689880574
2023-05-12 03:00:00,26283.99326274941,0,0.0,3,4,-1.850715813864619,8011.343558310654,0.5,1.0,0.03316480532864897
2023-06-27 01:00:00,12567.96303998384,1,0.0,1,1,0.15766566697206758,9834.753080427856,0.6,1.0,0.03764246334423394
2023-03-11 23:00:00,75340.54282826046,0,1.0,23,5,3.5525415517164585,24715.051883489366,0.5,1.0,0.047216623557509135
2023-05-27 02:00:00,942.9173713918037,1,0.0,2,5,-2.7918442924324913,24286.85808845089,0.6,1.0,0.031316980632753184
2023-10-30 05:00:00,11031.178539411278,1,0.0,5,0,0.7628335500802224,25233.918197547493,0.6,0.0,0.513409358589387
2023-04-25 08:00:00,3924.573683338772,1,0.0,8,1,-1.7897535742205184,20759.944241424233,0.7,0.0,0.4704911778598118
2023-08-05 04:00:00,79594.82839633174,1,0.0,4,5,4.814488415095125,34166.60427864145,0.7,0.0,0.5800998369356464
2023-03-31 05:00:00,886.7406699436175,0,0.0,5,4,-1.0612014206099403,19277.529483820454,0.6,0.0,0.4827022460845825
2023-10-03 17:00:00,845.9136084570823,0,0.0,17,1,-1.5462006249325868,19254.28669540894,0.6,0.0,0.47456600058604875
2023-04-14 07:00:00,1213.071718185541,0,0.0,7,4,-0.7392555962524765,17295.5874017267,0.5,0.0,0.48811536475558553
2023-09-28 04:00:00,123.24280248565672,0,0.0,4,3,0.3893810733945817,16533.203112627674,0.5,0.0,0.5071236556109908
2023-11-06 05:00:00,1354.7435690612258,1,0.0,5,0,-0.6981725807869102,885.047304510056,0.5,0.0,0.4888066464137323
2023-07-05 12:00:00,954.6082125523504,0,0.0,12,2,0.21546466259320313,897.7018651870528,0.5,0.0,0.5041944337353815
2023-09-03 01:00:00,3735.327133645842,1,0.0,1,6,-1.6845707152397649,1475.5006954445673,0.5,1.0,0.03350669761057937
2023-10-05 17:00:00,4977.2557487561,1,0.0,17,3,0.5662620143445726,2231.1906626765317,0.5,0.0,0.510101695289617
2023-04-29 17:00:00,49724.65963859469,1,0.0,17,5,1.9049246208557435,12148.802259768388,0.5,0.0,0.5325545948257873
2023-11-04 22:00:00,12402.281880438786,0,0.0,22,5,0.6926964086328447,14359.627278782482,0.4,1.0,0.038971526572357085
2023-10-15 17:00:00,1254.6908875745187,1,0.0,17,6,-0.3204310727167883,14418.602569186529,0.5,0.0,0.49516655255922276
2023-04-14 17:00:00,774.6241879573136,1,0.0,17,4,1.461642263107067,13825.424160677887,0.6,0.0,0.5251423056595282
2023-07-12 03:00:00,6234.656455637836,0,0.0,3,2,-0.39697663632010605,14074.339674353801,0.6,1.0,0.03632780279287845
2023-04-29 07:00:00,411.43464637852816,1,0.0,7,5,-2.538107739953224,4215.630291381167,0.7,0.0,0.4580316214323013
2023-12-22 07:00:00,46499.09591887182,1,0.0,7,4,-0.8174442661212877,11037.927799865518,0.7,0.0,0.4868000201269467
2023-09-02 22:00:00,17486.075912855165,0,0.0,22,5,1.6415561568095072,14280.873981906572,0.7,1.0,0.041484795698003375
2023-09-20 15:00:00,1474.7393213145654,0,0.0,15,2,-0.39662073842819756,14420.864117300554,0.6,0.0,0.49388332650096733
2023-02-05 11:00:00,228.2172911261856,0,0.0,11,6,0.2721707183429031,13219.538917963708,0.5,0.0,0.5051496078100801
2023-03-12 07:00:00,22715.631100852494,0,0.0,7,6,0.15948346465086527,17680.79386463528,0.4,0.0,0.5032514039572472
2023-10-12 17:00:00,2510.3820510614078,0,0.0,17,3,-0.7516588609155591,8882.88281202859,0.4,0.0,0.48790668201009657
2023-04-12 03:00:00,19086.269247776556,0,0.0,3,2,-2.1261163498724365,9204.474207590902,0.3,1.0,0.03260866070452691
2023-06-16 16:00:00,272.6962427535321,0,0.0,16,4,2.039185174667658,8962.650289708237,0.2,0.0,0.5347935886855424
2023-07-30 12:00:00,1213.103784626145,0,0.0,12,6,-0.05508725272622711,9159.632122718249,0.2,0.0,0.4996365311884789
2023-04-25 02:00:00,3004.497313387193,1,0.0,2,1,1.6638805140832575,5216.105062604211,0.2,1.0,0.04154644081276173
2023-08-27 20:00:00,3198.6076689416655,0,0.0,20,6,-0.9696396745491522,5358.401041311672,0.1,0.0,0.4842409230833451
2023-08-13 11:00:00,1517.6248496291623,1,0.0,11,6,-0.1923818125903316,1840.6127162445812,0.2,0.0,0.4973235422407559
2023-11-30 10:00:00,7587.632502834099,0,0.0,10,3,0.3868863823958471,3302.3740500568438,0.2,0.0,0.507081644843444
2023-08-19 16:00:00,600.9846274525364,0,0.0,16,5,-0.9574530031264826,3182.264351684421,0.2,0.0,0.48444577075858725
2023-06-13 01:00:00,2407.7085678596986,0,0.0,1,1,0.8040138379782151,3062.7232694018385,0.2,1.0,0.03925583466208766
2023-02-14 10:00:00,3570.437611694259,0,0.0,10,1,1.9346172044339196,3136.6916532276655,0.2,0.0,0.5330500240513207
2023-11-18 19:00:00,6448.857427585378,0,0.0,19,5,1.3405488669041126,4122.955000127615,0.2,0.0,0.5231128032503698
2023-07-02 12:00:00,8668.250981040872,1,0.0,12,6,0.6650288179762656,4340.092110548247,0.3,0.0,0.5117639088726991
2023-06-21 03:00:00,551.7178985223163,0,0.0,3,2,-1.0955581222422617,4328.45653670357,0.3,1.0,0.0347586584470457
2023-08-27 14:00:00,298.51755561880424,1,0.0,14,6,-1.0969703354748925,3908.5793544585504,0.3,0.0,0.4821013567892544
2023-05-21 13:00:00,20262.258205055365,1,0.0,13,6,3.3728484833267087,7246.273515225692,0.4,0.0,0.5568325135825071
2023-03-28 18:00:00,4907.259988969923,0,0.0,18,1,-4.110856053093451,6937.424116521408,0.3,0.0,0.43226806032587617
2023-10-09 04:00:00,969.9749002824545,0,0.0,4,0,0.08603098289348632,5397.858033255143,0.3,0.0,0.5020139891041977
2023-01-18 09:00:00,30538.026706724166,1,0.0,9,2,1.9512548482876508,11394.540565638876,0.4,0.0,0.533327563916774
2023-12-13 02:00:00,3545.7747113559617,0,0.0,2,2,-0.03279445703435491,12045.360542955079,0.4,1.0,0.037183930104765076
2023-06-15 14:00:00,17482.327212874865,0,1.0,14,3,4.503783389857553,11488.698790847233,0.4,0.0,0.5751439501425322
2023-05-17 03:00:00,3298.6801803782,1,0.0,3,2,-0.8021965972721966,11166.513122107295,0.5,1.0,0.035406166692887354
2023-02-04 09:00:00,65586.28528667477,0,0.0,9,5,3.284807236804,24090.43213687867,0.4,0.0,0.5553908693220153
2023-11-16 12:00:00,41481.85010406756,1,0.0,12,3,0.2763874190823554,26283.747536520354,0.5,0.0,0.5052206321033138
