date,amount,type,fraud
2023-07-22 01:00:00,2701.632205406495,0,0.0
2023-06-04 13:00:00,1352.8488975428163,0,0.0
2023-10-03 19:00:00,361.75880081010945,1,1.0
2023-12-27 07:00:00,1482.6306822806143,0,0.0
2023-05-09 00:00:00,680.8138726776283,1,0.0
2023-09-30 02:00:00,1080.2743609196448,0,1.0
2023-01-22 00:00:00,923.399492313309,0,0.0
2023-02-20 14:00:00,386.3536012313615,0,0.0
2023-03-05 19:00:00,945.8637401156197,0,0.0
2023-11-12 16:00:00,4595.97000719966,0,1.0
2023-02-04 07:00:00,17049.897240737675,0,0.0
2023-02-08 16:00:00,162.69555378180348,0,0.0
2023-07-29 13:00:00,301.6899469439283,0,0.0
2023-01-06 13:00:00,431.84376704799587,0,0.0
2023-03-29 17:00:00,359.1645998387303,0,0.0
2023-06-01 03:00:00,21435.714703238176,1,0.0
2023-09-21 04:00:00,1935.3485377545867,0,0.0
2023-03-19 04:00:00,129.34204832926537,0,0.0
2023-07-24 14:00:00,83205.97411990806,1,0.0
2023-06-23 23:00:00,11921.371002734732,0,0.0
2023-08-11 20:00:00,6030.617360866939,0,0.0
2023-09-15 22:00:00,530.5468189190939,0,1.0
2023-02-22 08:00:00,90436.10007597561,0,0.0
2023-05-21 16:00:00,5245.371354527411,0,0.0
2023-08-24 05:00:00,7459.24777506241,1,0.0
2023-05-26 06:00:00,25014.55718533583,1,0.0
2023-05-30 08:00:00,15773.650317892543,0,0.0
2023-12-02 13:00:00,76825.3763666532,0,0.0
2023-05-19 18:00:00,984.5517131405097,1,1.0
2023-04-23 15:00:00,6023.3536484704555,1,0.0
2023-12-27 22:00:00,2443.5981487251515,1,1.0
2023-12-05 08:00:00,846.4809561206654,1,0.0
2023-10-24 10:00:00,6774.852027574046,1,0.0
2023-02-26 09:00:00,4347.386985003163,0,0.0
2023-07-30 23:00:00,1435.9138312721586,0,0.0
2023-12-23 05:00:00,425.4908919140181,0,1.0
2023-11-12 15:00:00,7799.543983811606,0,0.0
2023-01-28 19:00:00,3150.871425281959,0,0.0
2023-07-06 04:00:00,15469.392844188387,1,0.0
2023-10-12 03:00:00,298.9803322518487,0,0.0
2023-06-04 23:00:00,46029.60497448807,0,0.0
2023-04-25 09:00:00,26238.092677188648,1,1.0
2023-11-08 19:00:00,291.93306133039806,1,0.0
2023-01-23 11:00:00,3668.0983636929623,0,0.0
2023-07-26 20:00:00,46748.642939953395,1,0.0
2023-07-21 11:00:00,805.4888648331904,0,0.0
2023-06-07 07:00:00,863.7920205550624,0,0.0
2023-09-09 18:00:00,206.00226000103856,0,0.0
2023-10-23 22:00:00,13023.273828458025,1,0.0
2023-11-01 16:00:00,1436.2460098775416,1,0.0
2023-08-10 16:00:00,4314.6263209593335,0,0.0
2023-09-13 12:00:00,1668.7256439852513,1,0.0
2023-11-25 19:00:00,6824.4155794526905,0,0.0
2023-04-26 19:00:00,2917.4229788254243,0,0.0
2023-02-08 12:00:00,4167.752815878233,0,1.0
2023-03-07 21:00:00,398.0658782639261,0,0.0
2023-11-18 10:00:00,1223.0820480421833,0,0.0
2023-05-19 12:00:00,9071.004168122361,1,0.0
2023-08-27 01:00:00,502.5319938233556,0,0.0
2023-10-20 18:00:00,1740.3997491312305,0,0.0
2023-01-11 15:00:00,432.83236241169953,1,0.0
2023-07-20 04:00:00,18888.6178282916,1,0.0
2023-03-18 14:00:00,2083.894759673772,1,1.0
2023-01-01 09:00:00,12533.520226288174,0,0.0
2023-04-30 15:00:00,8984.657519799472,1,0.0
2023-11-05 17:00:00,5013.076414813554,1,0.0
2023-11-06 02:00:00,1589.0463720005519,0,0.0
2023-08-02 12:00:00,4905.813318787399,0,0.0
2023-02-12 07:00:00,6149.627433458966,0,0.0
2023-04-02 09:00:00,514.3511936163808,1,0.0
2023-12-17 15:00:00,1109.205457408734,1,0.0
2023-11-07 09:00:00,950.3428541481869,0,0.0
2023-06-23 06:00:00,6294.096667877978,1,0.0
2023-06-13 13:00:00,1950.8000527402692,0,0.0
2023-10-18 10:00:00,1875.0137342102798,0,0.0
2023-10-17 02:00:00,108391.14485974732,1,0.0
2023-07-19 08:00:00,1899.3618140101776,0,0.0
2023-06-16 16:00:00,1913.4435679975654,0,0.0
2023-03-10 01:00:00,187.57745841117068,0,0.0
2023-10-30 18:00:00,20533.81720519486,1,0.0
2023-12-29 14:00:00,10762.544542141226,0,1.0
2023-01-17 00:00:00,2832.352415133442,0,0.0
2023-01-17 20:00:00,778.7921772535394,0,0.0
2023-12-07 15:00:00,2241.780508898497,1,0.0
2023-03-25 08:00:00,773.9607730458819,0,0.0
2023-09-07 13:00:00,942.0231346778913,0,0.0
2023-03-02 20:00:00,1471.2439656402116,1,0.0
2023-10-27 14:00:00,1995.5858477074619,0,0.0
2023-10-25 12:00:00,321.73361633630304,0,0.0
2023-06-01 12:00:00,558.3903833006704,0,0.0
2023-07-20 09:00:00,4715.979820880812,1,0.0
2023-06-24 02:00:00,8023.560188100724,1,0.0
2023-10-29 21:00:00,423.93197125502303,0,0.0
2023-10-03 00:00:00,2930.2367714268867,1,0.0
2023-09-07 21:00:00,2888.0359915785175,0,0.0
2023-03-27 08:00:00,24955.383837037676,1,0.0
2023-07-19 04:00:00,778.8178799725479,1,0.0
2023-01-30 20:00:00,1673.1236124526333,1,0.0
2023-11-27 19:00:00,8515.562470609195,0,1.0
2023-08-20 21:00:00,5870.53198614671,1,0.0
2023-07-09 08:00:00,302.3157018288168,1,0.0
2023-07-27 08:00:00,577.4088839269289,0,0.0
2023-05-23 11:00:00,1428.3554619208571,1,0.0
2023-10-29 15:00:00,28867.41593396702,1,0.0
2023-01-11 09:00:00,368.9598812294261,0,0.0
2023-02-02 02:00:00,2006.0939398096418,0,0.0
2023-07-01 19:00:00,444.8705195328478,1,0.0
2023-02-14 21:00:00,1422.8755867901432,1,0.0
2023-12-18 03:00:00,42344.77585259009,1,0.0
2023-12-24 12:00:00,2414.9274336563813,1,1.0
2023-11-26 05:00:00,14337.856456696818,0,0.0
2023-07-22 10:00:00,253.7325931669281,1,0.0
2023-09-30 16:00:00,10214.19135642666,1,0.0
2023-07-16 15:00:00,71032.92070134784,0,0.0
2023-04-28 06:00:00,325.46744358640876,1,0.0
2023-05-21 14:00:00,2614.67438296303,0,0.0
2023-02-22 04:00:00,1303.718282501413,1,0.0
2023-10-19 12:00:00,26860.60973438189,1,0.0
2023-07-14 17:00:00,213.89383400726035,1,0.0
2023-07-08 18:00:00,891.3528765399116,0,0.0
2023-10-14 17:00:00,2013.348283376731,0,0.0
2023-10-17 13:00:00,871.2540550767417,0,0.0
2023-09-18 01:00:00,805.4731539967254,1,0.0
2023-12-01 01:00:00,2384.7972445038017,0,0.0
2023-10-17 05:00:00,13125.133145130689,0,0.0
2023-10-19 18:00:00,5835.380784209986,1,0.0
2023-02-25 11:00:00,4122.3380552033805,0,0.0
2023-06-27 13:00:00,640.4547443785849,0,0.0
2023-11-15 16:00:00,6532.315847339258,0,0.0
2023-08-02 03:00:00,1125.5467224871052,1,1.0
2023-07-13 05:00:00,17844.77743691248,0,0.0
2023-07-22 06:00:00,2248.561389746453,1,0.0
2023-05-13 09:00:00,6164.193888861802,1,0.0
2023-11-19 02:00:00,25893.345425626914,1,0.0
2023-04-01 20:00:00,813.0917678327683,0,0.0
2023-07-23 20:00:00,214.152831886474,1,0.0
2023-10-21 11:00:00,1924.1697440332791,0,0.0
2023-01-06 17:00:00,2764.2091558801535,1,0.0
2023-09-21 15:00:00,206.7568809666008,0,0.0
2023-05-25 16:00:00,1069.887224451027,0,0.0
2023-08-16 01:00:00,3521.8903430068417,0,0.0
2023-04-29 00:00:00,11582.307872279478,1,0.0
2023-05-30 03:00:00,8021.888977617746,0,0.0
2023-09-06 19:00:00,16319.6642623318,0,0.0
2023-06-23 12:00:00,3850.712214172227,0,0.0
2023-11-27 21:00:00,231.84095172436724,0,0.0
2023-08-21 01:00:00,493.71416685923225,1,0.0
2023-06-29 04:00:00,1237.5275515021551,0,0.0
2023-09-19 05:00:00,1326.7408252031635,0,0.0
2023-06-09 02:00:00,3119.7231758066728,0,0.0
2023-03-21 10:00:00,511.11369975092435,0,0.0
2023-09-18 14:00:00,7466.073389871,0,0.0
2023-02-01 16:00:00,1097.6112538758161,0,0.0
2023-11-23 06:00:00,1523.6010287623305,0,0.0
2023-11-03 06:00:00,1389.4664958775347,1,0.0
2023-09-17 22:00:00,271.9647948608235,1,0.0
2023-09-11 18:00:00,3045.664800938902,0,1.0
2023-09-09 07:00:00,9781.582047831225,1,1.0
2023-11-17 07:00:00,5682.828807545041,0,0.0
2023-12-20 00:00:00,1279.1666433023631,1,0.0
2023-03-20 15:00:00,2320.830684509735,1,0.0
2023-05-17 02:00:00,990.2969188463003,0,0.0
2023-01-28 18:00:00,952.3078155483314,1,0.0
2023-06-24 12:00:00,2297.3516572737476,0,0.0
2023-01-28 23:00:00,5388.244515216632,0,0.0
2023-10-10 09:00:00,3499.350866645769,1,0.0
2023-11-12 10:00:00,5124.545098998243,0,0.0
2023-11-28 12:00:00,322.21631642770393,0,0.0
2023-08-02 12:00:00,1752.640574418241,1,0.0
2023-08-21 17:00:00,14489.014571934771,0,1.0
2023-07-19 01:00:00,19385.220696799784,0,0.0
2023-06-12 12:00:00,7297.927286922851,0,0.0
2023-10-06 05:00:00,890.2393573336632,1,0.0
2023-10-18 21:00:00,4047.3867235306852,1,0.0
2023-09-23 16:00:00,4748.791527195883,0,1.0
2023-01-22 19:00:00,80.46317514414558,1,0.0
2023-04-10 17:00:00,26737.58677476388,0,0.0
2023-04-19 01:00:00,552.1420746711277,1,0.0
2023-10-29 16:00:00,167.63527246328132,0,0.0
2023-10-17 01:00:00,11390.893832162943,1,0.0
2023-09-15 22:00:00,831.2330949669861,0,0.0
2023-08-07 08:00:00,6276.851973868809,0,0.0
2023-09-28 13:00:00,595.1392182331028,1,0.0
2023-04-30 22:00:00,423.4387926718793,1,0.0
2023-06-22 15:00:00,1103.7381006558762,1,0.0
2023-06-01 20:00:00,1105.5105312860667,1,0.0
2023-07-04 16:00:00,7630.055359271751,1,0.0
2023-02-23 04:00:00,19692.257865396172,0,0.0
2023-08-31 03:00:00,12714.128193289534,0,0.0
2023-01-13 14:00:00,27480.649454146234,0,0.0
2023-01-27 14:00:00,966.1230889671784,0,0.0
2023-01-03 07:00:00,39448.581162560804,1,0.0
2023-12-30 05:00:00,1277.2163298809244,0,0.0
2023-12-06 14:00:00,1026.1744100035937,0,0.0
2023-03-30 13:00:00,4784.94342635242,1,0.0
2023-01-16 04:00:00,10842.882442534255,0,0.0
2023-10-11 17:00:00,1704.091430130198,1,0.0
2023-07-12 13:00:00,7271.368690944483,0,0.0
2023-08-02 14:00:00,14114.315461575105,1,0.0
2023-08-02 10:00:00,5811.677170253133,0,1.0
2023-03-10 14:00:00,7329.171875050396,0,0.0
2023-02-08 06:00:00,116211.09611024914,1,0.0
2023-04-27 13:00:00,324.3022116220756,0,0.0
2023-09-29 02:00:00,508.93636723416785,1,0.0
2023-09-02 14:00:00,2637.98172755842,1,0.0
2023-03-05 19:00:00,5453.150357705905,0,0.0
2023-12-07 12:00:00,1138.0152576782848,1,0.0
2023-05-20 09:00:00,59415.39569693166,0,0.0
2023-11-16 17:00:00,6523.889755316553,0,0.0
2023-10-17 13:00:00,2787.477966192113,1,0.0
2023-10-14 18:00:00,28651.953703527633,0,0.0
2023-03-21 10:00:00,138.90998893549119,0,0.0
2023-05-09 14:00:00,7235.913490197634,0,0.0
2023-12-06 16:00:00,26689.421781726258,0,0.0
2023-08-28 14:00:00,805.7454319145371,1,0.0
2023-02-14 06:00:00,1346.1335283936821,1,0.0
2023-03-24 08:00:00,1027.0693083692581,0,0.0
2023-02-24 00:00:00,3849.0651046136404,1,0.0
2023-09-17 13:00:00,3415.7146174145487,1,0.0
2023-11-15 09:00:00,22405.194209712754,0,0.0
2023-01-06 05:00:00,2323.221478706696,0,0.0
2023-07-13 00:00:00,905.4272681795533,0,0.0
2023-09-20 00:00:00,34.22007529487469,0,0.0
2023-05-30 20:00:00,1278.3618519002516,1,0.0
2023-09-15 00:00:00,2829.642169278022,0,0.0
2023-11-12 01:00:00,4010.197172057948,1,0.0
2023-12-11 02:00:00,3172.4801236202684,1,0.0
2023-01-10 16:00:00,3153.4313296840696,1,0.0
2023-09-23 11:00:00,47.94344090224709,1,0.0
2023-06-25 06:00:00,13917.482102246986,0,0.0
2023-11-27 23:00:00,1453.5875894284718,1,0.0
2023-10-15 03:00:00,560.1465293389131,0,1.0
2023-10-08 18:00:00,9740.69050756226,1,0.0
2023-04-14 00:00:00,35042.79045485789,0,1.0
2023-04-25 03:00:00,575.7808422867822,0,0.0
2023-08-14 01:00:00,865.7372601445876,1,0.0
2023-03-15 09:00:00,7114.916264418753,0,0.0
2023-02-06 12:00:00,110.35672870545676,0,0.0
2023-06-08 20:00:00,30919.398811781484,1,0.0
2023-03-02 20:00:00,9730.48934536764,0,0.0
2023-03-14 05:00:00,1415.0992897177416,0,0.0
2023-03-08 21:00:00,3482.4599064123195,1,1.0
2023-08-23 06:00:00,2533.690781713541,1,0.0
2023-10-09 23:00:00,7753.601192740608,0,0.0
2023-10-19 02:00:00,50411.317641270405,0,1.0
2023-05-27 13:00:00,20559.38979396748,1,0.0
2023-06-05 15:00:00,5158.788532454428,0,0.0
2023-12-18 10:00:00,1615.5697906268176,0,0.0
2023-04-18 22:00:00,5604.18998669212,0,0.0
2023-02-14 07:00:00,1371.0045215751904,1,0.0
2023-06-30 04:00:00,5732.40943734365,0,0.0
2023-08-11 14:00:00,16534.51504855192,1,0.0
2023-01-01 05:00:00,2426.703050829898,1,0.0
2023-11-09 01:00:00,4332.457831228866,1,0.0
2023-12-27 19:00:00,10377.963824575165,0,0.0
2023-12-08 11:00:00,12084.673522049718,0,0.0
2023-09-06 14:00:00,7197.752237538188,1,0.0
2023-01-05 21:00:00,149.3698561349812,1,1.0
2023-04-17 07:00:00,587.5727066858708,1,0.0
2023-08-20 16:00:00,2707.1796319228342,1,0.0
2023-06-28 17:00:00,3323.769046421578,0,0.0
2023-02-05 06:00:00,2911.83477959904,1,0.0
2023-09-21 04:00:00,16281.510005979726,1,0.0
2023-09-27 13:00:00,72774.40369543627,0,0.0
2023-01-10 08:00:00,1003.5841592422594,0,0.0
2023-06-25 08:00:00,11359.328566217544,1,0.0
2023-09-19 19:00:00,5504.337888075152,1,0.0
2023-03-27 08:00:00,169.9323394454758,1,0.0
2023-09-17 17:00:00,321.0051484431839,1,0.0
2023-03-18 04:00:00,16725.200731691988,1,0.0
2023-03-21 21:00:00,3870.337038070754,0,0.0
2023-06-26 10:00:00,1018.3115280433832,1,1.0
2023-10-19 04:00:00,2424.434807693037,0,1.0
2023-03-26 10:00:00,2354.2546056120236,1,0.0
2023-06-06 00:00:00,15820.521939579035,1,0.0
2023-01-01 09:00:00,1150.38709044668,0,0.0
2023-01-11 20:00:00,3522.505200551429,1,0.0
2023-09-09 14:00:00,3916.639047242812,0,0.0
2023-04-03 11:00:00,2608.7904264378744,0,0.0
2023-10-21 09:00:00,651.2885960741512,0,0.0
2023-03-27 20:00:00,1319.2167264069326,1,0.0
2023-08-09 07:00:00,5025.425513212998,0,0.0
2023-03-09 11:00:00,1140.4521063339425,0,0.0
2023-12-21 16:00:00,5350.324243976941,0,1.0
2023-02-25 22:00:00,2179.3185968031617,0,0.0
2023-04-29 00:00:00,3223.511535010699,1,0.0
2023-04-28 16:00:00,1318.56712506422,0,0.0
2023-03-25 02:00:00,865.7556391407352,0,0.0
2023-05-26 10:00:00,1589.5092321297839,0,0.0
2023-11-29 16:00:00,3405.932126071154,0,0.0
2023-03-08 20:00:00,10372.706201032586,0,0.0
2023-01-10 19:00:00,4833.425793421836,1,0.0
2023-03-21 12:00:00,3230.6093323751697,0,0.0
2023-12-23 23:00:00,4832.404898219688,0,0.0
2023-05-28 02:00:00,8381.507464367958,0,1.0
2023-08-08 00:00:00,3730.5537795867376,0,0.0
2023-04-20 19:00:00,1589.6268111386094,0,0.0
2023-12-07 02:00:00,2128.654106000083,0,0.0
2023-04-17 16:00:00,34917.53450327338,1,0.0
2023-08-14 15:00:00,1535.348577669617,0,0.0
2023-05-22 07:00:00,2495.760848173074,1,0.0
2023-09-05 23:00:00,12813.238943242965,1,0.0
2023-08-16 20:00:00,1680.6123924901606,1,1.0
2023-11-30 15:00:00,5189.280761324886,0,0.0
2023-09-25 05:00:00,3529.287563634265,0,1.0
2023-10-17 05:00:00,14762.880777770748,0,0.0
2023-07-20 20:00:00,39425.62529833677,0,0.0
2023-05-01 18:00:00,921.8502957084872,0,0.0
2023-11-11 10:00:00,368944.5949738645,1,0.0
2023-01-04 05:00:00,4306.199418796969,0,0.0
2023-11-12 17:00:00,1809.2934548924177,1,0.0
2023-06-26 03:00:00,1524.503735133389,1,0.0
2023-01-26 00:00:00,38032.97553777811,1,0.0
2023-02-14 09:00:00,1653.71252989447,0,0.0
2023-03-31 00:00:00,1640.7394470285667,0,0.0
2023-10-17 07:00:00,1230.7959488308763,0,0.0
2023-11-22 04:00:00,2296.5886508440726,0,0.0
2023-10-01 13:00:00,448.91487007276135,1,0.0
2023-09-07 08:00:00,968.6046957378992,0,0.0
2023-08-03 06:00:00,23058.751950313075,1,0.0
2023-07-14 14:00:00,579.5153886109374,1,0.0
2023-04-02 06:00:00,4934.387424019794,0,0.0
2023-04-24 00:00:00,10503.958405378495,0,0.0
2023-04-02 08:00:00,9083.179380359254,0,0.0
2023-02-22 00:00:00,1667.354161603614,0,1.0
2023-06-18 01:00:00,3672.9001831328965,1,0.0
2023-03-25 05:00:00,4232.185489685791,1,0.0
2023-06-03 15:00:00,2947.817940998118,0,0.0
2023-06-17 10:00:00,290.7065233508458,0,0.0
2023-03-24 02:00:00,4288.5244289953,1,0.0
2023-12-16 13:00:00,8786.651104665225,0,1.0
2023-08-29 05:00:00,3463.1892697727094,0,0.0
2023-02-20 02:00:00,7586.928566852372,1,0.0
2023-12-05 23:00:00,5041.733160602202,0,0.0
2023-08-20 23:00:00,7295.098265961221,0,0.0
2023-11-16 11:00:00,33275.735180166565,0,0.0
2023-08-28 06:00:00,1419.712163691192,0,0.0
2023-08-30 04:00:00,4150.04649877631,1,0.0
2023-08-14 08:00:00,705.2426077400969,1,0.0
2023-12-28 05:00:00,6568.887171579981,0,0.0
2023-02-08 10:00:00,38.1182106310147,0,0.0
2023-01-18 11:00:00,4807.413892993705,1,0.0
2023-04-02 20:00:00,4402.69333490701,0,1.0
2023-02-16 16:00:00,25952.42876397232,1,1.0
2023-02-09 14:00:00,563.9859962288994,0,0.0
2023-04-08 08:00:00,78.1477419185044,0,0.0
2023-08-12 21:00:00,4652.799686172105,0,0.0
2023-04-04 11:00:00,10312.327297977408,0,0.0
2023-04-21 05:00:00,1097.554514953177,1,0.0
2023-07-12 04:00:00,1725.175608660913,0,1.0
2023-03-19 17:00:00,84.19967175863539,0,0.0
2023-09-09 04:00:00,7721.927034654174,0,0.0
2023-11-02 06:00:00,3813.2642995130705,1,0.0
2023-09-23 11:00:00,1165.5558977588832,0,0.0
2023-09-22 23:00:00,10235.970896663552,0,0.0
2023-11-24 15:00:00,5334.66781096773,0,0.0
2023-05-15 12:00:00,7094.9810409472075,0,0.0
2023-06-04 23:00:00,8294.547435310345,0,0.0
2023-04-09 19:00:00,3584.936462492499,1,0.0
2023-05-01 11:00:00,13701.368045116029,0,0.0
2023-06-06 12:00:00,4629.561707400949,1,0.0
2023-06-26 01:00:00,1552.6435737406807,1,0.0
2023-01-04 22:00:00,10618.00736806111,0,0.0
2023-04-22 10:00:00,4523.100245488871,1,0.0
2023-10-15 10:00:00,3029.568652441148,0,0.0
2023-02-03 01:00:00,5525.533988721203,0,0.0
2023-03-30 04:00:00,613.0583254293543,0,0.0
2023-08-29 19:00:00,19590.74161192857,1,0.0
2023-09-14 22:00:00,40594.978039462534,0,1.0
2023-02-03 22:00:00,3860.137548860338,0,0.0
2023-01-15 09:00:00,4023.9046387608737,1,0.0
2023-12-23 10:00:00,2876.864454505072,1,0.0
2023-04-12 19:00:00,1549.0441864385875,0,0.0
2023-11-21 07:00:00,1096.1066498588782,1,0.0
2023-02-11 00:00:00,83416.17406912049,0,1.0
2023-11-21 14:00:00,9441.31818178717,0,0.0
2023-02-04 11:00:00,8212.610315955839,0,0.0
2023-05-28 03:00:00,2218.837699395134,1,0.0
2023-10-25 19:00:00,1072.9787563752604,0,0.0
2023-07-05 11:00:00,2612.93807253274,0,0.0
2023-06-11 12:00:00,933.3436379265414,1,0.0
2023-09-06 07:00:00,928.1601714730388,0,0.0
2023-01-06 06:00:00,5266.140201513254,0,0.0
2023-05-13 09:00:00,2508.022598609466,1,0.0
2023-09-09 00:00:00,5562.5456555673745,0,1.0
2023-08-01 21:00:00,1004.9930514258066,0,1.0
2023-06-22 18:00:00,10770.410408397845,0,0.0
2023-10-27 20:00:00,2532.8502213528163,0,0.0
2023-05-21 08:00:00,2281.0803325125394,0,0.0
2023-06-08 05:00:00,1044.5550347308995,1,0.0
2023-03-16 16:00:00,2800.461637385582,1,0.0
2023-08-27 20:00:00,781.4360924656226,0,0.0
2023-05-25 20:00:00,3053.429566574299,1,1.0
2023-05-23 09:00:00,45343.11265508366,1,0.0
2023-03-10 13:00:00,10481.579358139295,1,0.0
2023-05-07 06:00:00,8783.670478763921,0,0.0
2023-04-30 16:00:00,1206.3158131703453,1,0.0
2023-05-09 00:00:00,329.84833897110644,1,0.0
2023-03-19 06:00:00,20241.546694513214,0,0.0
2023-06-17 13:00:00,733.6126876492729,0,0.0
2023-07-14 06:00:00,3681.18618823773,1,0.0
2023-09-29 10:00:00,5839.713918061351,1,0.0
2023-07-29 15:00:00,6758.528331363762,0,0.0
2023-04-23 20:00:00,11246.78137409293,1,0.0
2023-10-24 08:00:00,21708.526241631815,1,1.0
2023-12-16 17:00:00,316.024510159661,0,0.0
2023-05-27 03:00:00,131828.82915226414,0,1.0
2023-09-27 00:00:00,8623.001655753784,0,0.0
2023-06-25 12:00:00,497.045975292256,0,0.0
2023-11-29 02:00:00,12533.547289359236,0,0.0
2023-01-23 08:00:00,2931.699102382818,1,0.0
2023-03-09 17:00:00,2536.3799993185476,0,1.0
2023-11-29 05:00:00,4527.7570476134515,1,0.0
2023-12-24 09:00:00,1068.4856288024089,0,0.0
2023-12-03 06:00:00,5072.714958826198,0,1.0
2023-12-28 02:00:00,1625.5790403814945,1,0.0
2023-12-25 17:00:00,5457.901777392201,0,0.0
2023-09-28 10:00:00,12322.101455937809,0,1.0
2023-05-31 00:00:00,1119.0764253672155,1,0.0
2023-10-10 15:00:00,8617.11532027629,0,0.0
2023-07-27 03:00:00,4797.1014254304655,0,1.0
2023-02-20 05:00:00,8598.317983805466,1,0.0
2023-03-24 22:00:00,3630.5379334088793,1,0.0
2023-08-09 19:00:00,2046.8245545178604,0,1.0
2023-05-29 20:00:00,27065.96754136314,1,0.0
2023-09-06 23:00:00,4959.13171281588,1,0.0
2023-09-21 08:00:00,743.9026304311947,1,0.0
2023-07-02 12:00:00,2506.8099536665068,0,0.0
2023-07-18 05:00:00,2524.238783001066,0,0.0
2023-04-24 01:00:00,1994.6265198791411,1,0.0
2023-08-21 20:00:00,6339.302978815008,1,0.0
2023-02-10 06:00:00,84.21023007760846,0,0.0
2023-07-26 00:00:00,2802.087407036013,1,0.0
2023-05-24 00:00:00,6894.866025840868,0,0.0
2023-01-29 16:00:00,13732.316119875035,1,0.0
2023-06-26 19:00:00,27.090062156592328,0,0.0
2023-06-04 05:00:00,1063.9318242423508,0,0.0
2023-12-22 13:00:00,3510.6551983405157,1,0.0
2023-08-04 22:00:00,12783.572467218797,0,1.0
2023-10-07 08:00:00,653.547906899589,0,0.0
2023-07-04 06:00:00,2878.163644634139,1,0.0
2023-03-15 07:00:00,1996.5444764810038,0,0.0
2023-04-14 10:00:00,2477.0998941765824,0,0.0
2023-12-02 18:00:00,3333.5760904229614,1,0.0
2023-02-09 15:00:00,5538.864896773864,1,0.0
2023-03-28 15:00:00,2077.154215749051,0,0.0
2023-04-24 05:00:00,1129.6082226734595,0,0.0
2023-07-08 12:00:00,2591.2689327443773,0,0.0
2023-12-20 05:00:00,238.3670124322138,0,0.0
2023-11-01 15:00:00,10176.513301008215,0,0.0
2023-10-27 10:00:00,1518.6613014970121,0,0.0
2023-03-28 01:00:00,1760.2779042729894,0,0.0
2023-02-02 00:00:00,18714.03124696922,0,0.0
2023-08-17 18:00:00,3335.8433721272377,1,0.0
2023-10-04 21:00:00,225448.5300849397,0,0.0
2023-07-31 19:00:00,10479.946135497377,0,0.0
2023-08-07 00:00:00,1914.1860342995,1,0.0
2023-08-30 13:00:00,2327.3485272135445,0,0.0
2023-07-25 06:00:00,6874.8354550315835,0,0.0
2023-09-08 16:00:00,217.18133219789084,0,1.0
2023-05-19 23:00:00,35050.35967645719,1,0.0
2023-12-01 22:00:00,768.0341789981401,1,1.0
2023-07-23 01:00:00,3716.583643714744,0,0.0
2023-03-03 17:00:00,1152.6619712795098,1,0.0
2023-09-20 17:00:00,3291.047512066818,1,0.0
2023-05-24 19:00:00,3923.3086235931146,0,0.0
2023-01-03 06:00:00,3380.436881472785,0,0.0
2023-11-15 11:00:00,4080.633297012792,1,0.0
2023-05-25 06:00:00,4838.415756116781,1,0.0
2023-02-04 16:00:00,28653.825015858645,1,0.0
2023-09-06 02:00:00,816.7275563438687,0,0.0
2023-12-21 23:00:00,7143.435484481536,0,0.0
2023-10-28 21:00:00,83.82161277262772,0,0.0
2023-05-18 22:00:00,3728.1478168188605,0,0.0
2023-05-18 12:00:00,1705.9571940008555,1,0.0
2023-10-08 02:00:00,505.5195226800785,0,0.0
2023-10-28 18:00:00,965.2551485099118,0,0.0
2023-11-21 00:00:00,5211.426831205887,0,0.0
2023-06-03 03:00:00,10725.086149204324,1,0.0
2023-05-08 06:00:00,4735.758501236102,1,0.0
2023-11-29 02:00:00,200.3196493559518,0,1.0
2023-03-31 07:00:00,49178.45548809127,0,0.0
2023-08-05 23:00:00,1270.281801537261,1,0.0
2023-04-16 18:00:00,266.87845441955784,0,0.0
2023-07-09 11:00:00,5734.487330363309,0,0.0
2023-08-23 03:00:00,649.2105202482171,0,0.0
